customer_id,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,tech_support,online_security,paperless_billing,senior_citizen,dependents,partner,num_services,churn
CUST00255,69,52.61,3663.07,One year,Fiber optic,Electronic check,Yes,No,No,0,Yes,Yes,7,0
CUST00256,61,42.04,2495.98,Month-to-month,No,Bank transfer,Yes,No,Yes,0,No,No,3,1
CUST00257,48,112.53,5366.79,Month-to-month,Fiber optic,Bank transfer,No,No internet service,Yes,1,Yes,Yes,4,0
CUST00258,19,106.8,2042.88,Two year,Fiber optic,Electronic check,No,No,Yes,0,No,Yes,3,1
CUST00259,4,69.97,334.41,Month-to-month,Fiber optic,Electronic check,No internet service,No,Yes,1,Yes,No,1,0
CUST00260,35,26.13,929.06,Month-to-month,Fiber optic,Credit card,No internet service,No,Yes,0,No,No,2,0
CUST00261,64,91.46,5872.17,One year,DSL,Bank transfer,No internet service,Yes,Yes,0,No,Yes,7,0
CUST00262,49,82.34,4084.91,Month-to-month,No,Credit card,No,No,No,0,No,No,2,0
CUST00263,17,117.06,2069.88,Month-to-month,Fiber optic,Electronic check,No internet service,No internet service,Yes,0,No,No,4,0
CUST00264,44,75.9,3413.88,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,1,No,Yes,3,1
CUST00265,30,53.64,1507.13,Month-to-month,DSL,Bank transfer,No,No internet service,Yes,0,No,Yes,2,0
CUST00266,46,71.9,3312.3,Two year,DSL,Electronic check,No,No,No,0,No,No,7,0
CUST00267,6,117.93,753.21,Month-to-month,Fiber optic,Mailed check,No,Yes,No,0,No,No,3,1
CUST00268,37,89.64,3401.67,Month-to-month,No,Electronic check,No,No,Yes,1,Yes,Yes,4,0
CUST00269,24,87.2,2124.85,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,0,No,No,3,0
CUST00270,46,44.07,1984.26,Month-to-month,DSL,Electronic check,Yes,Yes,No,1,Yes,Yes,4,0
CUST00271,53,94.36,4964.73,Month-to-month,DSL,Bank transfer,Yes,No,No,0,No,No,5,0
CUST00272,60,95.03,5666.85,One year,No,Bank transfer,No internet service,No,Yes,0,No,No,2,0
CUST00273,63,51.73,3274.37,One year,Fiber optic,Electronic check,Yes,No,No,0,No,No,4,0
CUST00274,32,68.37,2163.85,Two year,No,Electronic check,No,No internet service,Yes,0,No,Yes,4,1
CUST00275,33,49.46,1479.95,Month-to-month,DSL,Bank transfer,No internet service,No,Yes,0,Yes,Yes,4,0
CUST00276,67,45.87,3014.38,Month-to-month,No,Mailed check,Yes,No,No,0,Yes,Yes,4,0
CUST00277,18,22.59,384.41,Two year,No,Bank transfer,Yes,No internet service,No,1,No,Yes,7,0
CUST00278,25,48.52,1144.88,Month-to-month,No,Bank transfer,No,No,No,0,No,No,4,0
CUST00279,54,75.4,4010.92,Two year,DSL,Electronic check,No,No,No,1,No,No,4,0
CUST00280,58,20.16,1271.83,Two year,Fiber optic,Mailed check,No,No,No,0,No,No,3,0
CUST00281,67,48.32,3237.01,Two year,Fiber optic,Bank transfer,No,No,No,0,No,Yes,6,0
CUST00282,46,108.14,4955.13,Month-to-month,Fiber optic,Mailed check,No,No internet service,No,1,Yes,Yes,1,0
CUST00283,24,79.36,1938.01,Month-to-month,Fiber optic,Electronic check,No internet service,No internet service,No,0,Yes,No,4,0
CUST00284,32,80.79,2642.58,One year,Fiber optic,Electronic check,No internet service,No,No,0,Yes,Yes,1,0
CUST00285,47,60.34,2948.01,One year,No,Credit card,No internet service,No,Yes,0,No,Yes,5,0
CUST00286,23,87.65,2101.22,Month-to-month,Fiber optic,Credit card,No,No internet service,No,1,Yes,No,6,0
CUST00287,66,38.99,2595.08,One year,Fiber optic,Mailed check,No,No,Yes,1,No,Yes,5,0
CUST00288,27,101.87,2673.85,Month-to-month,Fiber optic,Electronic check,No,No internet service,No,0,Yes,Yes,7,1
CUST00289,2,31.67,13.22,Month-to-month,Fiber optic,Mailed check,No,No,No,0,No,Yes,2,0
CUST00290,17,85.6,1435.11,Two year,Fiber optic,Electronic check,No,Yes,Yes,0,No,Yes,4,1
CUST00291,33,54.11,1810.96,Month-to-month,DSL,Electronic check,Yes,No,Yes,0,No,No,6,0
CUST00292,9,94.75,857.47,Month-to-month,No,Mailed check,Yes,No internet service,Yes,0,Yes,Yes,7,0
CUST00293,43,74.98,3150.49,Month-to-month,DSL,Bank transfer,No,Yes,Yes,0,No,No,2,1
CUST00294,48,65.24,3048.93,Month-to-month,Fiber optic,Electronic check,No,No,Yes,0,No,No,2,0
CUST00295,39,36.94,1453.61,Month-to-month,No,Credit card,No internet service,No internet service,No,0,Yes,Yes,2,0
CUST00296,42,83.68,3520.56,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,0,No,No,2,0
CUST00297,26,117.48,3043.99,Month-to-month,No,Mailed check,No internet service,No,Yes,0,No,No,3,0
CUST00298,50,102.56,5152.15,Two year,Fiber optic,Bank transfer,No,No,Yes,0,Yes,No,7,0
CUST00299,25,26.0,712.34,Two year,DSL,Electronic check,Yes,Yes,Yes,1,No,Yes,4,0
CUST00300,24,57.62,1398.38,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,0,No,Yes,3,0
CUST00301,13,112.56,1416.2,Month-to-month,No,Electronic check,No,No,Yes,1,No,Yes,2,1
CUST00302,60,70.3,4313.76,Month-to-month,No,Credit card,No,No,No,0,No,Yes,4,1
CUST00303,7,86.21,594.65,One year,Fiber optic,Mailed check,Yes,No,Yes,1,No,Yes,7,0
CUST00304,57,111.26,6344.32,One year,DSL,Electronic check,No,Yes,No,0,Yes,Yes,5,0
CUST00305,36,107.38,3833.0,Two year,DSL,Credit card,Yes,No internet service,No,1,No,Yes,3,0
CUST00306,45,70.18,3104.38,Month-to-month,Fiber optic,Mailed check,No,No internet service,No,0,Yes,No,5,0
CUST00307,20,63.76,1225.55,One year,Fiber optic,Electronic check,Yes,No,Yes,1,No,Yes,4,0
CUST00308,65,53.97,3447.41,Month-to-month,Fiber optic,Mailed check,No internet service,Yes,Yes,0,No,Yes,7,0
CUST00309,8,91.9,584.7,Two year,No,Mailed check,No,Yes,No,0,No,Yes,6,0
CUST00310,16,48.7,771.39,One year,Fiber optic,Electronic check,No internet service,Yes,No,1,Yes,No,2,0
CUST00311,14,44.99,684.98,Month-to-month,DSL,Mailed check,Yes,No,Yes,0,No,Yes,4,0
CUST00312,15,55.62,785.08,One year,Fiber optic,Electronic check,No,No,Yes,0,No,Yes,7,1
CUST00313,66,37.72,2617.49,Two year,No,Bank transfer,Yes,Yes,Yes,1,No,No,7,0
CUST00314,32,89.51,2933.64,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,0,No,No,2,0
CUST00315,63,81.62,5141.15,Month-to-month,DSL,Electronic check,Yes,No,No,1,No,Yes,5,1
CUST00316,51,68.29,3427.24,Month-to-month,DSL,Credit card,No internet service,No,No,0,No,No,4,1
CUST00317,25,59.03,1395.9,Month-to-month,No,Mailed check,No,No,No,0,No,Yes,7,0
CUST00318,58,110.91,6427.1,Month-to-month,DSL,Electronic check,Yes,No,Yes,0,Yes,No,4,1
CUST00319,63,22.91,1446.74,Two year,Fiber optic,Credit card,No,No,No,0,No,Yes,7,0
CUST00320,62,96.91,5998.2,One year,Fiber optic,Credit card,No,No,Yes,0,No,Yes,4,0
CUST00321,22,110.19,2477.65,One year,DSL,Electronic check,Yes,Yes,Yes,0,No,Yes,3,0
CUST00322,58,64.64,3823.97,One year,Fiber optic,Bank transfer,No,No,Yes,0,No,Yes,1,0
CUST00323,58,75.07,4377.69,Two year,DSL,Bank transfer,No,Yes,No,0,No,Yes,6,0
CUST00324,49,114.45,5634.37,Two year,Fiber optic,Bank transfer,No,No internet service,No,0,No,Yes,3,1
CUST00325,52,41.23,2128.18,One year,DSL,Bank transfer,No,No,Yes,1,No,No,5,0
CUST00326,42,72.01,3024.17,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,No,0,No,No,2,0
CUST00327,70,67.47,4743.48,Month-to-month,No,Credit card,No,Yes,No,0,No,Yes,5,0
CUST00328,15,45.84,671.76,Month-to-month,DSL,Credit card,No,Yes,Yes,1,Yes,Yes,4,0
CUST00329,54,101.86,5533.48,Month-to-month,No,Electronic check,Yes,No internet service,No,0,No,Yes,1,1
CUST00330,60,109.96,6544.79,Month-to-month,DSL,Credit card,Yes,Yes,No,0,No,Yes,4,0
CUST00331,8,98.19,748.91,One year,Fiber optic,Mailed check,No,No,No,0,No,No,3,1
CUST00332,53,39.54,2043.27,One year,Fiber optic,Bank transfer,No,No,Yes,0,Yes,Yes,2,1
CUST00333,60,28.67,1686.77,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,1,No,No,6,0
CUST00334,5,80.54,388.34,Two year,DSL,Mailed check,Yes,No internet service,Yes,0,Yes,No,5,0
CUST00335,68,25.71,1799.73,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,0,No,Yes,3,0
CUST00336,6,87.28,525.75,One year,Fiber optic,Credit card,No,Yes,No,0,No,Yes,1,1
CUST00337,47,73.04,3368.66,One year,DSL,Electronic check,Yes,Yes,No,0,No,No,3,0
CUST00338,55,86.28,4675.3,One year,No,Mailed check,No,No,Yes,0,No,Yes,3,0
CUST00339,40,79.02,3140.0,Month-to-month,DSL,Bank transfer,Yes,No,Yes,0,No,Yes,7,1
CUST00340,52,62.27,3279.76,One year,Fiber optic,Electronic check,No,No,Yes,0,No,No,1,1
CUST00341,16,40.09,711.59,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,1,No,Yes,5,1
CUST00342,13,50.57,577.87,One year,Fiber optic,Electronic check,No,Yes,Yes,1,No,Yes,7,0
CUST00343,30,72.45,2192.12,Month-to-month,No,Credit card,No,No,Yes,0,No,Yes,2,1
CUST00344,19,85.19,1598.52,One year,Fiber optic,Credit card,No,Yes,Yes,0,Yes,No,3,0
CUST00345,17,97.95,1648.94,Month-to-month,DSL,Bank transfer,Yes,No internet service,No,0,No,Yes,4,0
CUST00346,63,96.72,6040.15,One year,Fiber optic,Bank transfer,No internet service,No internet service,Yes,0,Yes,Yes,5,0
CUST00347,19,117.27,2217.13,Month-to-month,DSL,Mailed check,Yes,Yes,Yes,0,Yes,Yes,5,0
CUST00348,58,48.58,2762.18,Two year,Fiber optic,Mailed check,Yes,No,Yes,1,No,No,6,0
CUST00349,55,27.11,1477.76,Two year,No,Mailed check,Yes,No internet service,Yes,1,Yes,No,6,0
CUST00350,62,54.57,3440.75,Month-to-month,DSL,Credit card,No internet service,Yes,No,1,Yes,No,1,0
CUST00351,23,94.33,2201.15,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,Yes,0,No,No,5,1
CUST00352,9,63.81,669.98,One year,DSL,Credit card,No,No,No,0,No,No,6,0
CUST00353,12,101.78,1247.68,Month-to-month,No,Mailed check,Yes,Yes,Yes,0,No,Yes,4,0
CUST00354,1,74.93,83.66,Month-to-month,Fiber optic,Electronic check,No,No internet service,Yes,1,No,No,5,0
CUST00355,58,112.98,6580.48,Month-to-month,DSL,Electronic check,No,No internet service,Yes,0,Yes,Yes,7,1
CUST00356,1,114.79,76.0,One year,Fiber optic,Electronic check,No,No internet service,Yes,0,No,No,2,0
CUST00357,34,26.93,811.32,Month-to-month,Fiber optic,Credit card,No internet service,Yes,Yes,0,No,No,1,1
CUST00358,48,65.64,3190.53,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,0,Yes,Yes,4,1
CUST00359,1,80.97,0.0,One year,DSL,Bank transfer,No internet service,No,Yes,1,No,No,2,1
CUST00360,16,45.59,785.52,Month-to-month,Fiber optic,Bank transfer,No,No internet service,Yes,0,Yes,No,1,1
CUST00361,61,60.71,3740.85,Month-to-month,Fiber optic,Electronic check,No,No,Yes,0,No,Yes,1,1
CUST00362,64,87.77,5574.8,Two year,DSL,Electronic check,Yes,No internet service,Yes,0,Yes,No,2,0
CUST00363,63,42.67,2666.41,One year,DSL,Electronic check,No,No internet service,No,0,No,Yes,5,0
CUST00364,69,80.2,5533.22,Month-to-month,No,Electronic check,No,No,Yes,0,No,No,7,1
CUST00365,22,89.74,1928.17,Month-to-month,DSL,Electronic check,No,Yes,No,0,No,Yes,4,0
CUST00366,67,29.05,1973.38,One year,Fiber optic,Electronic check,No internet service,Yes,Yes,0,No,Yes,4,0
CUST00367,26,69.75,1844.93,Month-to-month,Fiber optic,Credit card,Yes,No,No,0,No,Yes,3,1
CUST00368,16,46.31,668.81,Two year,DSL,Bank transfer,No,No internet service,Yes,1,No,No,3,0
CUST00369,51,92.44,4673.28,One year,Fiber optic,Mailed check,No,No,No,0,Yes,No,1,1
CUST00370,57,38.96,2218.88,Two year,Fiber optic,Mailed check,Yes,No internet service,Yes,0,No,Yes,3,0
CUST00371,29,109.22,3224.41,Two year,Fiber optic,Electronic check,No,No,Yes,0,No,Yes,4,1
CUST00372,69,63.09,4385.82,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,0,No,No,4,1
CUST00373,47,39.8,1754.05,One year,No,Electronic check,No internet service,No internet service,No,0,Yes,No,3,0
CUST00374,62,63.8,3941.0,Two year,Fiber optic,Credit card,No,No,Yes,0,No,Yes,3,0
CUST00375,69,60.87,4223.66,One year,DSL,Electronic check,No internet service,Yes,Yes,0,No,No,6,0
CUST00376,16,62.89,966.24,Month-to-month,DSL,Credit card,No,No internet service,Yes,0,No,No,6,1
CUST00377,48,78.56,3727.01,Month-to-month,DSL,Bank transfer,No,No,Yes,0,Yes,Yes,7,0
CUST00378,39,72.12,2775.33,Month-to-month,No,Mailed check,No,No,No,0,Yes,No,1,0
CUST00379,33,34.98,1138.94,One year,No,Credit card,Yes,Yes,No,0,Yes,No,4,0
CUST00380,23,26.56,561.93,One year,DSL,Electronic check,No,No,No,0,No,Yes,7,0
CUST00381,10,92.94,962.4,Two year,Fiber optic,Electronic check,No,No,No,1,No,No,6,1
CUST00382,69,75.97,5198.89,One year,DSL,Electronic check,No internet service,Yes,No,0,No,No,5,0
CUST00383,34,55.9,1848.79,Two year,No,Credit card,No,Yes,No,0,No,No,7,0
CUST00384,52,100.84,5223.75,Month-to-month,DSL,Electronic check,No,Yes,Yes,0,No,Yes,4,1
CUST00385,10,58.81,662.05,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,0,No,No,7,1
CUST00386,19,99.6,1918.66,Two year,DSL,Mailed check,No,No internet service,No,0,Yes,Yes,1,0
CUST00387,58,50.58,2963.08,One year,DSL,Bank transfer,No internet service,No,Yes,0,No,Yes,2,0
CUST00388,1,27.28,41.59,One year,DSL,Electronic check,Yes,Yes,No,0,No,No,6,0
CUST00389,69,113.26,7767.59,Month-to-month,Fiber optic,Mailed check,Yes,Yes,No,0,No,No,3,0
CUST00390,4,59.46,205.84,One year,Fiber optic,Electronic check,No,Yes,No,0,No,No,2,0
CUST00391,16,99.27,1547.82,Two year,DSL,Electronic check,Yes,No,Yes,0,No,Yes,3,0
CUST00392,24,47.91,1204.42,Month-to-month,DSL,Bank transfer,No,No internet service,Yes,0,No,No,7,1
CUST00393,2,84.64,184.05,One year,Fiber optic,Mailed check,No,Yes,No,0,Yes,No,7,0
CUST00394,32,107.33,3351.19,Month-to-month,No,Credit card,No,No,Yes,1,Yes,No,3,0
CUST00395,24,24.16,652.47,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,No,1,No,Yes,5,0
CUST00396,12,103.06,1220.12,One year,Fiber optic,Electronic check,No internet service,Yes,No,0,No,Yes,7,0
CUST00397,50,77.13,3889.17,Month-to-month,Fiber optic,Mailed check,No,Yes,No,1,No,Yes,5,0
CUST00398,35,80.75,2878.87,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,0,Yes,No,3,0
CUST00399,33,72.32,2258.46,One year,Fiber optic,Electronic check,No,Yes,Yes,1,Yes,Yes,4,0
CUST00400,33,107.45,3568.58,One year,DSL,Mailed check,Yes,Yes,No,0,No,No,1,0
CUST00401,61,24.34,1472.11,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,0,No,No,1,1
CUST00402,51,46.1,2230.01,Two year,DSL,Electronic check,No,No,No,0,No,Yes,3,0
CUST00403,43,107.58,4569.31,Month-to-month,DSL,Bank transfer,Yes,Yes,Yes,0,No,No,1,0
CUST00404,12,95.23,1120.03,Two year,DSL,Bank transfer,No,Yes,Yes,0,Yes,Yes,1,0
CUST00405,67,21.76,1500.2,One year,DSL,Mailed check,No,No,No,0,No,No,4,0
CUST00406,65,71.7,4651.69,Month-to-month,DSL,Electronic check,No,No,Yes,0,No,Yes,6,1
CUST00407,33,72.96,2415.09,Month-to-month,Fiber optic,Credit card,No,No,Yes,0,No,No,4,0
CUST00408,40,60.09,2385.79,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,1,No,No,3,0
CUST00409,43,49.74,2193.22,Month-to-month,No,Mailed check,Yes,Yes,Yes,0,No,No,6,0
CUST00410,44,88.17,3905.53,One year,DSL,Bank transfer,No internet service,No,Yes,1,Yes,Yes,7,0
CUST00411,29,40.78,1190.76,Month-to-month,DSL,Electronic check,No,No,No,0,No,No,1,0
CUST00412,13,99.89,1241.41,Month-to-month,No,Credit card,No internet service,No,No,0,Yes,No,3,1
CUST00413,12,100.3,1209.59,One year,Fiber optic,Mailed check,No,No,Yes,0,Yes,No,4,1
CUST00414,46,61.53,2969.47,Month-to-month,No,Mailed check,No,No,No,0,No,No,1,0
CUST00415,2,48.35,136.46,One year,Fiber optic,Mailed check,No,No,Yes,1,Yes,Yes,7,1
CUST00416,35,48.39,1656.68,Month-to-month,Fiber optic,Credit card,No,No,Yes,1,Yes,Yes,4,1
CUST00417,8,68.23,638.46,One year,DSL,Credit card,No,No,No,0,No,Yes,2,0
CUST00418,26,91.96,2351.79,One year,No,Mailed check,No internet service,Yes,No,0,No,No,6,0
CUST00419,34,55.89,1935.98,One year,DSL,Mailed check,Yes,No internet service,No,1,No,No,7,1
CUST00420,7,81.0,564.69,Month-to-month,DSL,Electronic check,No,Yes,No,0,Yes,Yes,7,1
CUST00421,68,58.25,3970.11,Month-to-month,Fiber optic,Mailed check,No,No internet service,No,0,No,No,1,1
CUST00422,58,50.45,2937.04,Month-to-month,Fiber optic,Electronic check,No,No,Yes,0,Yes,No,2,1
CUST00423,29,22.49,639.83,Month-to-month,No,Bank transfer,No,No,Yes,0,No,No,2,0
CUST00424,36,20.39,714.57,Month-to-month,DSL,Credit card,No internet service,No,Yes,0,Yes,No,4,1
CUST00425,21,42.72,831.28,One year,Fiber optic,Bank transfer,No internet service,No,No,0,No,No,4,0
CUST00426,36,60.64,2126.79,One year,Fiber optic,Mailed check,Yes,No internet service,No,0,Yes,Yes,5,0
CUST00427,10,105.13,1068.0,Two year,DSL,Credit card,No,No,No,0,No,No,6,0
CUST00428,24,99.85,2362.26,Month-to-month,Fiber optic,Credit card,No,No,Yes,0,Yes,No,1,0
CUST00429,64,46.72,2944.58,Month-to-month,Fiber optic,Mailed check,No,No,No,0,No,No,6,0
CUST00430,49,44.45,2319.42,Two year,Fiber optic,Credit card,Yes,Yes,Yes,0,Yes,No,5,0
CUST00431,36,42.73,1662.75,Month-to-month,No,Electronic check,Yes,No,No,1,No,No,6,1
CUST00432,24,53.92,1323.12,One year,Fiber optic,Electronic check,No internet service,No internet service,Yes,0,No,No,3,0
CUST00433,23,69.82,1641.94,Two year,No,Electronic check,No,Yes,Yes,0,No,Yes,7,0
CUST00434,62,63.87,3919.32,Two year,Fiber optic,Electronic check,No,No,Yes,0,No,No,3,0
CUST00435,37,41.83,1488.45,Month-to-month,Fiber optic,Mailed check,No,Yes,No,0,No,No,7,0
CUST00436,12,33.05,379.58,One year,No,Credit card,Yes,No internet service,Yes,0,No,No,7,0
CUST00437,55,21.26,1169.31,Month-to-month,DSL,Bank transfer,No,No,Yes,0,No,No,6,0
CUST00438,13,35.4,495.85,One year,No,Bank transfer,No,No internet service,Yes,0,No,Yes,4,0
CUST00439,23,90.54,1990.9,Two year,Fiber optic,Mailed check,No,Yes,No,0,No,No,3,1
CUST00440,30,44.36,1438.16,Month-to-month,No,Mailed check,Yes,No internet service,Yes,0,No,Yes,2,0
CUST00441,17,66.86,1149.02,Two year,Fiber optic,Electronic check,No internet service,No,Yes,0,No,Yes,6,0
CUST00442,62,79.13,4828.53,One year,No,Mailed check,No,No,Yes,0,Yes,Yes,7,0
CUST00443,13,108.68,1420.71,Month-to-month,No,Bank transfer,Yes,No,No,0,No,Yes,3,0
CUST00444,59,108.89,6379.39,One year,Fiber optic,Mailed check,No,No,No,0,No,Yes,5,0
CUST00445,19,94.57,1748.2,Month-to-month,Fiber optic,Mailed check,No,No internet service,No,0,Yes,Yes,1,1
CUST00446,49,23.52,1099.36,Month-to-month,No,Credit card,No,Yes,Yes,1,No,Yes,7,0
CUST00447,12,77.51,917.3,Two year,DSL,Electronic check,No,No internet service,No,0,No,Yes,4,0
CUST00448,61,98.66,6123.4,Month-to-month,DSL,Mailed check,No,No,No,0,No,Yes,1,0
CUST00449,19,21.73,417.5,Month-to-month,Fiber optic,Credit card,Yes,No,No,1,No,No,4,0
CUST00450,9,74.97,709.42,Two year,Fiber optic,Credit card,No internet service,Yes,Yes,0,No,No,6,1
CUST00451,71,105.78,7557.31,Two year,DSL,Electronic check,Yes,No,No,0,Yes,No,3,0
CUST00452,28,67.41,1880.24,Two year,Fiber optic,Mailed check,Yes,No internet service,Yes,0,No,Yes,3,0
CUST00453,52,20.41,1003.27,Month-to-month,DSL,Electronic check,No,No internet service,No,0,No,No,4,1
CUST00454,16,21.1,257.66,Month-to-month,DSL,Electronic check,No,No,Yes,0,Yes,Yes,1,1
CUST00455,69,61.66,4235.17,Month-to-month,DSL,Bank transfer,Yes,No internet service,No,0,No,No,2,0
CUST00456,12,35.5,483.2,Month-to-month,DSL,Mailed check,No,No internet service,Yes,0,Yes,No,4,0
CUST00457,25,86.45,2208.02,Two year,DSL,Bank transfer,No,No internet service,No,0,Yes,Yes,6,0
CUST00458,52,90.88,4738.58,One year,Fiber optic,Electronic check,No,No,No,0,No,No,2,0
CUST00459,53,37.79,2022.31,Month-to-month,DSL,Credit card,Yes,No internet service,Yes,0,Yes,Yes,5,1
CUST00460,23,108.85,2496.71,Month-to-month,No,Mailed check,Yes,No,Yes,0,No,Yes,4,0
CUST00461,16,64.19,1002.97,Two year,Fiber optic,Bank transfer,No internet service,No,Yes,0,No,No,4,0
CUST00462,57,34.28,1917.05,Two year,DSL,Bank transfer,No internet service,Yes,No,0,Yes,No,2,0
CUST00463,39,96.43,3687.2,Month-to-month,DSL,Credit card,Yes,Yes,No,0,No,No,6,0
CUST00464,53,99.0,5336.86,One year,Fiber optic,Credit card,No,No,Yes,1,Yes,No,2,0
CUST00465,42,83.93,3533.62,Month-to-month,DSL,Bank transfer,No internet service,No internet service,Yes,0,Yes,Yes,6,0
CUST00466,58,105.35,6088.18,One year,No,Bank transfer,No,Yes,No,1,No,Yes,3,0
CUST00467,39,93.74,3746.92,One year,Fiber optic,Bank transfer,No internet service,Yes,Yes,0,No,Yes,1,0
CUST00468,14,108.22,1615.68,One year,Fiber optic,Electronic check,No internet service,Yes,No,0,No,Yes,6,0
CUST00469,5,63.39,454.21,Month-to-month,No,Electronic check,No,No,No,0,Yes,Yes,7,1
CUST00470,35,94.76,3304.18,Month-to-month,Fiber optic,Mailed check,Yes,Yes,No,0,No,No,3,0
CUST00471,18,119.98,2164.9,Month-to-month,No,Bank transfer,No internet service,Yes,Yes,0,No,No,3,1
CUST00472,9,92.49,864.96,Two year,No,Electronic check,No,Yes,No,0,No,No,2,0
CUST00473,58,31.42,1905.47,Two year,No,Mailed check,Yes,Yes,Yes,0,Yes,Yes,6,0
CUST00474,17,71.83,1224.21,Two year,No,Mailed check,No,No,Yes,0,No,No,7,0
CUST00475,7,78.73,501.94,Two year,DSL,Mailed check,Yes,Yes,Yes,1,No,Yes,7,0
CUST00476,46,37.42,1683.65,One year,Fiber optic,Credit card,No internet service,No,Yes,0,No,No,4,0
CUST00477,13,116.29,1570.64,Month-to-month,Fiber optic,Electronic check,Yes,No,No,0,No,Yes,7,1
CUST00478,40,37.56,1533.45,One year,No,Bank transfer,No,Yes,Yes,0,No,Yes,4,0
CUST00479,42,37.76,1577.27,Month-to-month,Fiber optic,Bank transfer,No internet service,No,Yes,0,Yes,No,7,0
CUST00480,9,111.52,991.75,Month-to-month,DSL,Electronic check,No internet service,No,Yes,0,No,No,2,0
CUST00481,50,66.52,3317.36,Month-to-month,Fiber optic,Bank transfer,No internet service,No internet service,No,0,Yes,Yes,7,0
CUST00482,27,26.32,772.59,Month-to-month,Fiber optic,Mailed check,No,No internet service,Yes,1,Yes,No,7,1
CUST00483,66,79.82,5228.67,One year,Fiber optic,Mailed check,No internet service,No,No,1,No,No,4,0
CUST00484,5,80.18,340.23,Month-to-month,No,Mailed check,No,No,No,1,Yes,No,6,0
CUST00485,29,26.45,857.89,Month-to-month,Fiber optic,Credit card,No internet service,No,No,0,Yes,No,1,0
CUST00486,37,117.25,4339.5,One year,Fiber optic,Credit card,No,No,No,0,Yes,No,5,0
CUST00487,38,74.4,2823.23,One year,Fiber optic,Credit card,No internet service,Yes,Yes,0,Yes,Yes,6,0
CUST00488,8,75.98,641.39,One year,Fiber optic,Credit card,No,No,No,0,No,Yes,4,1
CUST00489,65,72.01,4631.2,Month-to-month,DSL,Electronic check,Yes,No,Yes,0,No,No,4,0
CUST00490,17,81.07,1415.71,Month-to-month,Fiber optic,Mailed check,Yes,Yes,No,0,Yes,No,3,0
CUST00491,71,46.43,3277.39,One year,DSL,Credit card,No internet service,No,Yes,0,Yes,No,6,0
CUST00492,45,48.72,2248.68,One year,Fiber optic,Bank transfer,No internet service,No,Yes,0,No,No,2,0
CUST00493,4,71.13,207.83,Month-to-month,Fiber optic,Mailed check,No,No,No,1,No,Yes,6,1
CUST00494,36,100.67,3646.65,Two year,DSL,Bank transfer,No,No,Yes,0,No,Yes,4,0
